count,mean,std,min,25%,50%,75%,max,delta,id,wac,awp,ndc_formatted,price,unit_price,description,product_size,manufacturer_name,brand,strength
3.0,7.650000000000001,1.0877919644084146e-15,7.65,7.65,7.65,7.65,7.65,0.0,49500,159.85,1037.47,68462-0863-01,7.65,0.08,Chlorpromazine HCl Tab 50 MG,100,GLENMARK PHARMACEUTICALS,Thorazine,50MG
3.0,9.95,0.0,9.95,9.95,9.95,9.95,9.95,0.0,49503,13.11,17.2,54838-0001-80,9.95,0.02,Ferrous Sulfate Soln 220 MG/5ML (44 MG/5ML Elemental Fe),473 ML,SILARX,Fer-In- Sol,220 (44 Fe)MG/5ML
7.0,5.560000000000001,9.593423386663633e-16,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,0.0,49510,37.98,151.09,13668-0133-01,5.5600000000000005,0.06,Felodipine Tab ER 24HR 5 MG,100,TORRENT PHARMACEUTICALS,Plendil,5MG
7.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,49511,38.0,91.67,33342-0114-07,10.0,0.33,Candesartan Cilexetil Tab 4 MG,30,MACLEODS PHARMACEUTICALS,Atacand,4MG
1.0,17.5,,17.5,17.5,17.5,17.5,17.5,0.0,49564,35.0,0.0,71839-0109-10,17.5,17.5,Enoxaparin Sodium Inj Soln Pref Syr 30 MG/0.3ML,0.3 ML X 10,BE PHARMACEUTICALS,Lovenox,30MG/0.3ML
4.0,4.12,0.0,4.12,4.12,4.12,4.12,4.12,0.0,49570,48.0,57.6,76282-0225-60,4.12,0.07,Gemfibrozil Tab 600 MG,60,EXELAN PHARMACEUTICALS,Lopid,600MG
2.0,20.9,0.0,20.9,20.9,20.9,20.9,20.9,0.0,49645,35.0,0.0,72485-0422-10,20.9,20.9,Ampicillin Sodium For Inj 2 GM,1 X 10,ARMAS PHARMACEUTICALS,Polycillin,2GM
6.0,4.8999999999999995,9.729507111180987e-16,4.9,4.9,4.9,4.9,4.9,0.0,49654,38.88,379.26,63304-0905-30,4.9,0.16,Valacyclovir HCl Tab 1 GM,30,SUN PHARMACEUTICALS,Valtrex,1GM
7.0,27.5,0.0,27.5,27.5,27.5,27.5,27.5,0.0,49144,102.25,1598.0,62756-0139-04,27.5,0.03,Gabapentin Cap 400 MG,1000,SUN PHARMACEUTICALS,Neurontin,400MG
7.0,3.2800000000000002,4.796711693331816e-16,3.28,3.28,3.28,3.28,3.28,0.0,49141,0.0,48.0,45802-0900-96,3.28,0.05,Clindamycin Phosphate Gel 1% (Twice-Daily),60 GM,PADAGIS,Cleocin T,1%
3.0,27.350000000000005,4.351167857633658e-15,27.35,27.35,27.35,27.35,27.35,0.0,48892,1144.77,1373.72,76282-0737-60,27.35,0.46,Darunavir Tab 600 MG,60,EXELAN PHARMACEUTICALS,Prezista,600MG
7.0,1.9499999999999997,2.398355846665908e-16,1.95,1.95,1.95,1.95,1.95,0.0,48992,5.45,35.99,58657-0648-01,1.95,0.02,Clonidine HCl Tab 0.2 MG,100,METHOD PHARMACEUTICALS,Catapres,0.2MG
4.0,95.5,0.0,95.5,95.5,95.5,95.5,95.5,0.0,48907,700.0,840.0,71288-0126-90,95.5,95.5,Carmustine For Inj 100 MG,1,MEITHEAL PHARMACEUTICALS,Bicnu,100MG
7.0,14.19,0.0,14.19,14.19,14.19,14.19,14.19,0.0,48908,100.0,120.0,71288-0714-11,14.19,1.42,Cisatracurium Besylate IV Soln 20 MG/10ML (2 MG/ML),10 ML X 10,MEITHEAL PHARMACEUTICALS,Nimbex,20MG/10ML
4.0,182.5,0.0,182.5,182.5,182.5,182.5,182.5,0.0,48909,800.0,960.0,71288-0128-20,182.5,9.12,Clofarabine IV Soln 1 MG/ML,20 ML,MEITHEAL PHARMACEUTICALS,Clolar,1MG/ML
2.0,28.61,0.0,28.61,28.61,28.61,28.61,28.61,0.0,48910,100.0,120.0,71288-0119-20,28.61,28.61,Decitabine For Inj 50 MG,1,MEITHEAL PHARMACEUTICALS,Dacogen,50MG
7.0,25.5,0.0,25.5,25.5,25.5,25.5,25.5,0.0,48911,75.36,90.43,71288-0803-92,25.5,25.5,Mycophenolate Mofetil HCl For IV Soln 500 MG (Base Equiv),1 X 4,NOVA PLUS MEITHEAL PHARMA,CellCept,500MG
3.0,5.75,0.0,5.75,5.75,5.75,5.75,5.75,0.0,48943,10.0,241.85,72241-0014-03,5.75,0.1,Rivastigmine Tartrate Cap 6 MG (Base Equivalent),60,MODAVAR PHARMACEUTICALS,Exelon,6MG
3.0,32.14,0.0,32.14,32.14,32.14,32.14,32.14,0.0,48946,165.3,206.63,14539-0673-01,32.14,0.32,Diflunisal Tab 500 MG,100,AVET PHARMACEUTICALS,Dolobid,500MG
4.0,17.45,0.0,17.45,17.45,17.45,17.45,17.45,0.0,48949,55.56,0.0,70377-0009-13,17.45,0.03,Rosuvastatin Calcium Tab 40 MG,500,BIOCON PHARMA,Crestor,40MG
7.0,6.950000000000001,9.593423386663633e-16,6.95,6.95,6.95,6.95,6.95,0.0,48950,45.25,181.53,50742-0658-28,6.95,0.25,Estradiol  Norethindrone Acetate Tab 0.5-0.1 MG,28,INGENUS PHARMACEUTICALS,Activella,0.5-0.1MG
7.0,14.210000000000004,3.837369354665453e-15,14.21,14.21,14.21,14.21,14.21,0.0,48951,108.87,235.2,50742-0181-01,14.21,0.14,Leucovorin Calcium Tab 5 MG,100,INGENUS PHARMACEUTICALS,"""Leucovorin Calcium Novaplus,""",5MG
3.0,20.19,0.0,20.19,20.19,20.19,20.19,20.19,0.0,48952,160.0,192.0,50742-0340-01,20.19,20.19,Pemetrexed Disodium For IV Soln 100 MG (Base Equiv),1,INGENUS PHARMACEUTICALS,Alimta,100MG
7.0,22.62,0.0,22.62,22.62,22.62,22.62,22.62,0.0,48960,98.33,220.05,64980-0567-01,22.62,0.23,Dapsone Tab 25 MG,100,RISING PHARMACEUTICALS,Avlosulfon,25MG
7.0,48.38999999999999,7.674738709330906e-15,48.39,48.39,48.39,48.39,48.39,0.0,48986,98.0,122.5,00574-0601-15,48.39,3.23,Podocon-25 25 %,15 ML,PADAGIS,,25%
7.0,2.34,0.0,2.34,2.34,2.34,2.34,2.34,0.0,48994,6.95,44.99,58657-0649-01,2.34,0.02,Clonidine HCl Tab 0.3 MG,100,METHOD PHARMACEUTICALS,Catapres,0.3MG
3.0,8.55,0.0,8.55,8.55,8.55,8.55,8.55,0.0,49114,45.0,0.0,31722-0589-05,8.55,0.02,Metoprolol Succinate Tab ER 24HR 25 MG (Tartrate Equiv),500,CAMBER PHARMACEUTICALS,Toprol XL,25MG
6.0,15.039999999999997,1.9459014222361975e-15,15.04,15.04,15.04,15.04,15.04,0.0,49037,120.0,144.0,59746-0280-10,15.04,0.02,Escitalopram Oxalate Tab 10 MG (Base Equiv),1000,JUBILANT CADISTA,Lexapro,10MG
7.0,0.65,0.0,0.65,0.65,0.65,0.65,0.65,0.0,49038,12.66,151.43,59746-0333-90,0.65,0.01,Losartan Potassium Tab 25 MG,90,JUBILANT CADISTA,Cozaar,25MG
7.0,187.52,0.0,187.52,187.52,187.52,187.52,187.52,0.0,49040,400.0,626.48,31722-0019-31,187.52,6.25,Diatrizoate Meglumine  Sodium Oral Soln 66-10%,30 ML X 24,CAMBER PHARMACEUTICALS,,66-10%
7.0,43.980000000000004,7.674738709330906e-15,43.98,43.98,43.98,43.98,43.98,0.0,49054,135.7,162.84,73473-0901-05,43.98,0.44,Neomycin Sulfate Tab 500 MG,100,SOLARIS PHARMA,Neo Fradin,500MG
3.0,2.5500000000000003,0.0,2.5500000000000003,2.5500000000000003,2.5500000000000003,2.5500000000000003,2.5500000000000003,0.0,49055,11.75,14.1,23155-0751-01,2.5500000000000003,0.03,Benazepril HCl Tab 20 MG,100,AVET PHARMACEUTICALS,Lotensin,20MG
3.0,4.42,0.0,4.42,4.42,4.42,4.42,4.42,0.0,49099,8.0,0.0,33342-0135-09,4.42,0.07,Quetiapine Fumarate Tab ER 24HR 200 MG,60,MACLEODS PHARMACEUTICALS,Seroquel XR,200MG
3.0,5.489999999999999,1.0877919644084146e-15,5.49,5.49,5.49,5.49,5.49,0.0,49101,32.0,469.4,33342-0187-10,5.49,0.06,Niacin Tab ER 500 MG (Antihyperlipidemic),90,MACLEODS PHARMACEUTICALS,Niaspan,500MG
6.0,11.37,0.0,11.37,11.37,11.37,11.37,11.37,0.0,49102,106.44,548.11,33342-0395-44,11.37,0.01,Levothyroxine Sodium Tab 75 MCG,1000,MACLEODS PHARMACEUTICALS,Synthroid,75MCG
7.0,11.269999999999998,1.9186846773327266e-15,11.27,11.27,11.27,11.27,11.27,0.0,49104,98.44,496.0,33342-0394-44,11.27,0.01,Levothyroxine Sodium Tab 50 MCG,1000,MACLEODS PHARMACEUTICALS,Synthroid,50MCG
7.0,11.429999999999998,1.9186846773327266e-15,11.43,11.43,11.43,11.43,11.43,0.0,49105,118.44,649.7,33342-0398-44,11.43,0.01,Levothyroxine Sodium Tab 112 MCG,1000,MACLEODS PHARMACEUTICALS,Synthroid,112MCG
1.0,3.51,,3.51,3.51,3.51,3.51,3.51,0.0,49106,57.79,108.35,00143-1771-01,3.51,0.04,Isosorbide Dinitrate Tab 10 MG,100,HIKMA PHARMACEUTICALS USA,Isordil,10MG
1.0,112.32,,112.32,112.32,112.32,112.32,112.32,0.0,49109,951.43,1268.57,00054-0471-21,112.32,1.87,Everolimus Tab 0.5 MG,60,HIKMA PHARMACEUTICALS USA,Zortress,0.5MG
7.0,3.52,0.0,3.52,3.52,3.52,3.52,3.52,0.0,49113,13.23,1017.75,31722-0768-60,3.52,0.06,Quetiapine Fumarate Tab 300 MG,60,CAMBER PHARMACEUTICALS,Seroquel,300MG
7.0,1.12,0.0,1.12,1.12,1.12,1.12,1.12,0.0,47941,9.5,43.49,16571-0883-09,1.12,0.01,Allopurinol Tab 100 MG,90,RISING PHARMACEUTICALS,Zyloprim,100MG
7.0,4.1000000000000005,9.593423386663633e-16,4.1,4.1,4.1,4.1,4.1,0.0,47936,18.2,21.84,16571-0823-10,4.1,0.04,Denta 5000 Plus Sensitive 1.1-5 %,100 ML,RISING PHARMACEUTICALS,FluoriMax,1.1-5%
3.0,12.550000000000002,2.175583928816829e-15,12.55,12.55,12.55,12.55,12.55,0.0,46694,161.66,710.59,68382-0998-02,12.55,0.1,Clobetasol Propionate Spray 0.05%,125 ML,ZYDUS PHARMACEUTICALS (USA),Clobex,0.05%
4.0,6.25,0.0,6.25,6.25,6.25,6.25,6.25,0.0,47935,46.5,90.7,64980-0566-03,6.25,0.21,Dapsone Tab 100 MG,30,RISING PHARMACEUTICALS,Avlosulfon,100MG
7.0,3.1499999999999995,4.796711693331816e-16,3.15,3.15,3.15,3.15,3.15,0.0,47122,75.0,0.0,51672-1370-01,3.15,0.21,Mupirocin Calcium Cream 2%,15 GM,SUN PHARMACEUTICALS,Bactroban,2%
4.0,8.26,0.0,8.26,8.26,8.26,8.26,8.26,0.0,47123,150.0,0.0,51672-1370-02,8.26,0.28,Mupirocin Calcium Cream 2%,30 GM,SUN PHARMACEUTICALS,Bactroban,2%
7.0,9.269999999999998,1.9186846773327266e-15,9.27,9.27,9.27,9.27,9.27,0.0,47124,45.13,421.75,51672-4004-01,9.27,0.09,Nortriptyline HCl Cap 75 MG,100,SUN PHARMACEUTICALS,Pacerone,75MG
3.0,10.75,0.0,10.75,10.75,10.75,10.75,10.75,0.0,47127,108.07,14946.67,72241-0053-11,10.75,0.01,Olanzapine Tab 7.5 MG,1000,MODAVAR PHARMACEUTICALS,Zyprexa,7.5MG
3.0,10.45,0.0,10.45,10.45,10.45,10.45,10.45,0.0,47133,49.98,365.67,69367-0356-30,10.45,0.35,Ramelteon Tab 8 MG,30,WESTMINSTER PHARMACEUTICALS,Rozerem,8MG
7.0,574.5,0.0,574.5,574.5,574.5,574.5,574.5,0.0,47145,1600.0,16963.0,70377-0013-11,574.5,19.15,Everolimus Tab 10 MG,30,BIOCON PHARMA,Afinitor,10MG
7.0,78.89,0.0,78.89,78.89,78.89,78.89,78.89,0.0,47147,1100.0,3186.27,70377-0104-11,78.89,0.33,Aminocaproic Acid Oral Soln 0.25 GM/ML,236.5 ML,BIOCON PHARMA,Amicar,0.25GM/ML
7.0,70.97000000000001,1.5349477418661813e-14,70.97,70.97,70.97,70.97,70.97,0.0,47204,142.61,171.13,42808-0202-09,70.97,0.28,Urea Cream 45%,255 GM,EXACT-RX,Aluvea,45%
7.0,6.810000000000001,9.593423386663633e-16,6.8100000000000005,6.8100000000000005,6.8100000000000005,6.8100000000000005,6.8100000000000005,0.0,47211,40.0,127.0,70700-0301-01,6.8100000000000005,0.07,Guanfacine HCl Tab 1 MG,100,XIROMED,Tenex,1MG
7.0,6.1499999999999995,9.593423386663633e-16,6.15,6.15,6.15,6.15,6.15,0.0,47234,107.84,215.71,43598-0139-01,6.15,0.06,Ketorolac Tromethamine Tab 10 MG,100,"DR.REDDY'S LABORATORIES, INC.",Toradol,10MG
7.0,1.59,0.0,1.59,1.59,1.59,1.59,1.59,0.0,47235,20.0,1617.32,65162-0879-03,1.59,0.05,Lurasidone HCl Tab 20 MG,30,AMNEAL PHARMACEUTICALS,Latuda,20MG
7.0,7.75,0.0,7.75,7.75,7.75,7.75,7.75,0.0,47236,25.0,2414.18,65162-0882-03,7.75,0.26,Lurasidone HCl Tab 120 MG,30,AMNEAL PHARMACEUTICALS,Latuda,120MG
7.0,2.8000000000000003,0.0,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,0.0,47237,20.0,1617.32,65162-0881-03,2.8000000000000003,0.09,Lurasidone HCl Tab 80 MG,30,AMNEAL PHARMACEUTICALS,Latuda,80MG
3.0,4.16,0.0,4.16,4.16,4.16,4.16,4.16,0.0,47238,20.0,1617.32,65162-0082-03,4.16,0.14,Lurasidone HCl Tab 60 MG,30,AMNEAL PHARMACEUTICALS,Latuda,60MG
3.0,2.89,0.0,2.89,2.89,2.89,2.89,2.89,0.0,47239,20.0,1617.32,65162-0880-03,2.89,0.1,Lurasidone HCl Tab 40 MG,30,AMNEAL PHARMACEUTICALS,Latuda,40MG
3.0,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,47333,5.75,201.95,69584-0093-10,2.5,0.03,Buspirone HCl Tab 15 MG,100,OXFORD PHARMACEUTICALS,BuSpar,15MG
7.0,4.75,0.0,4.75,4.75,4.75,4.75,4.75,0.0,47337,25.0,431.5,70377-0047-12,4.75,0.05,Pravastatin Sodium Tab 40 MG,90,BIOCON PHARMA,Pravachol,40MG
7.0,16.319999999999997,3.837369354665453e-15,16.32,16.32,16.32,16.32,16.32,0.0,47338,54.9,507.0,23155-0833-10,16.32,0.02,Hydralazine HCl Tab 25 MG,1000,AVET PHARMACEUTICALS,Apresoline,25MG
7.0,2.7199999999999998,4.796711693331816e-16,2.72,2.72,2.72,2.72,2.72,0.0,47343,21.24,185.13,23155-0705-01,2.72,0.03,Enalapril Maleate Tab 5 MG,100,AVET PHARMACEUTICALS,Vasotec,5MG
7.0,4.05,0.0,4.05,4.05,4.05,4.05,4.05,0.0,47355,65.0,440.1,68180-0523-06,4.05,0.13,Paliperidone Tab ER 24HR 1.5 MG,30,LUPIN PHARMACEUTICALS,Invega,1.5MG
4.0,3.2,0.0,3.2,3.2,3.2,3.2,3.2,0.0,47357,32.07,117.6,68180-0838-73,3.2,0.11,Norgestimate-Eth Estrad Tab 0.18-35/0.215-35/0.25-35 MG-MCG,28 X 3,LUPIN PHARMACEUTICALS,Tri-Previfem,0.18/0.215/0.25MG-35 MCG
7.0,1.04,0.0,1.04,1.04,1.04,1.04,1.04,0.0,47358,4.87,0.0,68180-0861-11,1.04,0.17,Azithromycin Tab 250 MG,6,LUPIN PHARMACEUTICALS,Zithromax,250MG
7.0,4.1000000000000005,9.593423386663633e-16,4.1,4.1,4.1,4.1,4.1,0.0,47360,29.42,159.52,68180-0545-02,4.1,0.14,Nystatin-Triamcinolone Cream 100000-0.1 Unit/GM-%,30 GM,LUPIN PHARMACEUTICALS,Mycolog II,100000-0.1UNIT/GM-%
7.0,1.99,0.0,1.99,1.99,1.99,1.99,1.99,0.0,47376,4.77,5.96,00113-0459-40,1.99,0.01,Nighttime Cold/Flu Relief 15-6.25-325 MG/15ML,354 ML,PERRIGO,,15-6.25-325MG/15ML
7.0,1.6400000000000001,2.398355846665908e-16,1.64,1.64,1.64,1.64,1.64,0.0,47393,13.06,221.07,68462-0878-30,1.64,0.05,Bisoprolol  Hydrochlorothiazide Tab 2.5-6.25 MG,30,GLENMARK PHARMACEUTICALS,Ziac,2.5-6.25MG
7.0,10.22,0.0,10.22,10.22,10.22,10.22,10.22,0.0,47394,40.0,0.0,69097-0825-07,10.22,0.1,Raloxifene HCl Tab 60 MG,100,CIPLA USA,Evista,60MG
3.0,29.179999999999996,4.351167857633658e-15,29.18,29.18,29.18,29.18,29.18,0.0,47397,99.74,647.78,68462-0849-29,29.18,1.04,Norethindrone Ace-Ethinyl Estradiol-FE Cap 1 MG-20 MCG (24),28 X 3,GLENMARK PHARMACEUTICALS,Taytulla,1-20MG-MCG(24)
1.0,35.97,,35.97,35.97,35.97,35.97,35.97,0.0,47407,481.21,566.13,64980-0124-03,35.97,1.2,Diflorasone Diacetate Oint 0.05%,30 GM,RISING PHARMACEUTICALS,Psorcon,0.05%
4.0,3.59,0.0,3.59,3.59,3.59,3.59,3.59,0.0,47409,34.99,0.0,64980-0265-01,3.59,0.04,Methimazole Tab 10 MG,100,RISING PHARMACEUTICALS,Tapazole,10MG
7.0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,0.0,47121,261.93,327.41,51672-4053-01,32.0,0.32,Etodolac Tab ER 24HR 600 MG,100,SUN PHARMACEUTICALS,Lodine,600MG
7.0,15.47,0.0,15.47,15.47,15.47,15.47,15.47,0.0,47119,160.0,0.0,51672-4037-03,15.47,0.02,Enalapril Maleate Tab 2.5 MG,1000,SUN PHARMACEUTICALS,Vasotec,2.5MG
7.0,4.45,0.0,4.45,4.45,4.45,4.45,4.45,0.0,47067,35.0,0.0,59651-0687-01,4.45,0.04,Fluphenazine HCl Tab 2.5 MG,100,AUROBINDO PHARMA,Prolixin,2.5MG
7.0,9.799999999999999,1.9186846773327266e-15,9.8,9.8,9.8,9.8,9.8,0.0,46784,135.38,206.1,23155-0651-05,9.8,0.02,Metronidazole Tab 250 MG,500,AVET PHARMACEUTICALS,Flagyl,250MG
7.0,9.340000000000002,1.9186846773327266e-15,9.34,9.34,9.34,9.34,9.34,0.0,46704,36.0,785.47,33342-0175-10,9.34,0.1,Olmesartan Medoxomil-Hydrochlorothiazide Tab 40-25 MG,90,MACLEODS PHARMACEUTICALS,Benicar,40-25MG
2.0,9.26,0.0,9.26,9.26,9.26,9.26,9.26,0.0,46718,35.0,0.0,59651-0420-11,9.26,0.08,Sildenafil Citrate For Suspension 10 MG/ML,112 ML,AUROBINDO PHARMA,Revatio,10MG/ML
7.0,5.450000000000001,9.593423386663633e-16,5.45,5.45,5.45,5.45,5.45,0.0,46719,50.0,181.4,59651-0224-01,5.45,0.05,Pilocarpine HCl Tab 5 MG,100,AUROBINDO PHARMA,Salagen,5MG
7.0,1.25,0.0,1.25,1.25,1.25,1.25,1.25,0.0,46722,23.69,142.13,13668-0356-30,1.25,0.04,Nebivolol HCl Tab 20 MG (Base Equivalent),30,TORRENT PHARMACEUTICALS,Bystolic,20MG
7.0,3.86,0.0,3.86,3.86,3.86,3.86,3.86,0.0,46727,14.45,0.0,72241-0030-22,3.86,0.13,Paroxetine HCl Tab ER 24HR 25 MG,30,MODAVAR PHARMACEUTICALS,Paxil CR,25MG
7.0,2.56,0.0,2.56,2.56,2.56,2.56,2.56,0.0,46735,6.6,133.1,16571-0868-01,2.56,0.03,Gabapentin Cap 300 MG,100,RISING PHARMACEUTICALS,Neurontin,300MG
7.0,439.5,0.0,439.5,439.5,439.5,439.5,439.5,0.0,46741,742.25,0.0,33342-0241-65,439.5,1.22,Sevelamer HCl Tab 400 MG,360,MACLEODS PHARMACEUTICALS,Renagel,400MG
7.0,41.5,0.0,41.5,41.5,41.5,41.5,41.5,0.0,46744,200.0,921.06,33342-0334-13,41.5,0.1,Triamcinolone Acetonide Oint 0.05%,430 GM,MACLEODS PHARMACEUTICALS,Trianex,0.05%
7.0,7.25,0.0,7.25,7.25,7.25,7.25,7.25,0.0,46745,26.67,6646.39,33342-0043-11,7.25,0.07,Sildenafil Citrate Tab 100 MG,100,MACLEODS PHARMACEUTICALS,Viagra,100MG
7.0,4.8999999999999995,9.593423386663633e-16,4.9,4.9,4.9,4.9,4.9,0.0,46774,5.4,6.6,81533-0600-30,4.9,0.0,Aspirin Adult Low Dose 81 MG,1000,NOBLE OTC,Aspirin,81MG
7.0,0.9900000000000001,1.199177923332954e-16,0.99,0.99,0.99,0.99,0.99,0.0,46776,2.59,7.99,81533-0300-10,0.99,0.01,Allergy Relief 25 MG,100,NOBLE OTC,Benadryl,25MG
7.0,1.7899999999999996,4.796711693331816e-16,1.79,1.79,1.79,1.79,1.79,0.0,46782,7.0,0.0,31722-0587-30,1.79,0.06,Nebivolol HCl Tab 10 MG (Base Equivalent),30,CAMBER PHARMACEUTICALS,Bystolic,10MG
7.0,148.98,0.0,148.98,148.98,148.98,148.98,148.98,0.0,44668,310.96,388.7,00781-7177-70,148.98,14.9,Brimonidine Tartrate Ophth Soln 0.1%,10 ML,SANDOZ,Alphagan P,0.1%
7.0,4.579999999999999,9.593423386663633e-16,4.58,4.58,4.58,4.58,4.58,0.0,46785,26.79,174.57,23155-0799-01,4.58,0.05,Perphenazine Tab 2 MG,100,AVET PHARMACEUTICALS,Trilafon,2MG
7.0,3.25,0.0,3.25,3.25,3.25,3.25,3.25,0.0,47066,25.0,0.0,59651-0686-01,3.25,0.03,Fluphenazine HCl Tab 1 MG,100,AUROBINDO PHARMA,Prolixin,1MG
7.0,9.62,0.0,9.62,9.62,9.62,9.62,9.62,0.0,46786,95.0,519.44,31722-0690-31,9.62,0.18,Varenicline Tartrate Tab 11 x 0.5 MG  42 x 1 MG Start Pack,53,CAMBER PHARMACEUTICALS,Chantix,0.5 MG X 11 &1 MG X 42
7.0,5.829999999999999,9.593423386663633e-16,5.83,5.83,5.83,5.83,5.83,0.0,46787,81.36,271.52,23155-0050-01,5.83,0.06,Felodipine Tab ER 24HR 10 MG,100,AVET PHARMACEUTICALS,Plendil,10MG
7.0,2.6900000000000004,4.796711693331816e-16,2.69,2.69,2.69,2.69,2.69,0.0,46792,28.82,0.0,68382-0035-16,2.69,0.03,Venlafaxine HCl Cap ER 24HR 75 MG (Base Equivalent),90,ZYDUS PHARMACEUTICALS (USA),Effexor XR,75MG
4.0,58.95,0.0,58.95,58.95,58.95,58.95,58.95,0.0,46862,424.71,509.66,31722-0032-32,58.95,1.97,Pantoprazole Sodium For Delayed Release Susp Packet 40 MG,30,CAMBER PHARMACEUTICALS,Protonix Oral Packet,40MG
7.0,32.35,0.0,32.35,32.35,32.35,32.35,32.35,0.0,46873,130.0,0.0,72205-0201-32,32.35,1.16,Roflumilast Tab 250 MCG,28,NOVADOZ PHARMACEUTICALS,Daliresp,250MCG
7.0,1.2900000000000003,2.398355846665908e-16,1.29,1.29,1.29,1.29,1.29,0.0,46876,6.4,12.2,59651-0268-30,1.29,0.04,Glipizide Tab ER 24HR 2.5 MG,30,AUROBINDO PHARMA,Glucotrol XL,2.5MG
4.0,5.8,0.0,5.8,5.8,5.8,5.8,5.8,0.0,46881,40.0,385.4,68462-0319-60,5.8,0.1,Ranolazine Tab ER 12HR 500 MG,60,GLENMARK PHARMACEUTICALS,Ranexa,500MG
7.0,3.259999999999999,9.593423386663633e-16,3.26,3.26,3.26,3.26,3.26,0.0,46883,13.9,494.34,43598-0833-90,3.26,0.04,Atorvastatin Calcium Tab 80 MG (Base Equivalent),90,"DR.REDDY'S LABORATORIES, INC.",Lipitor,80MG
1.0,16.95,,16.95,16.95,16.95,16.95,16.95,0.0,46889,38.0,45.6,23155-0838-30,16.95,0.56,Cyclosporine Modified Cap 50 MG,30,AVET PHARMACEUTICALS,Gengraf,50MG
7.0,6.25,0.0,6.25,6.25,6.25,6.25,6.25,0.0,46890,0.0,41.5,00487-9904-25,6.25,2.08,Albuterol Sulfate Soln Nebu 1.25 MG/3ML (Base Equiv),3 ML X 25,NEPHRON PHARMACEUTICALS CORP.,Accuneb,1.25MG/3ML
7.0,6.75,0.0,6.75,6.75,6.75,6.75,6.75,0.0,46892,26.88,175.26,68462-0219-60,6.75,0.11,Topiramate Sprinkle Cap 25 MG,60,GLENMARK PHARMACEUTICALS,Topamax Sprinkle,25MG
7.0,4.8999999999999995,9.593423386663633e-16,4.9,4.9,4.9,4.9,4.9,0.0,46895,46.0,55.2,71288-0025-75,4.9,4.9,Vancomycin HCl For IV Soln 5 GM (Base Equivalent),1,MEITHEAL PHARMACEUTICALS,Vancocin,5GM
7.0,17.86,0.0,17.86,17.86,17.86,17.86,17.86,0.0,46900,160.0,192.0,71288-0144-08,17.86,2.23,Docetaxel Soln for IV Infusion 80 MG/8ML,8 ML,MEITHEAL PHARMACEUTICALS,Taxotere,80MG/8ML
7.0,20.359999999999996,3.837369354665453e-15,20.36,20.36,20.36,20.36,20.36,0.0,47414,35.64,0.0,16729-0295-34,20.36,0.45,Carboplatin IV Soln 450 MG/45ML,45 ML,ACCORD HEALTHCARE,Paraplatin,450MG/45ML
7.0,15.25,0.0,15.25,15.25,15.25,15.25,15.25,0.0,47415,52.25,0.0,16729-0226-16,15.25,0.03,Spironolactone Tab 50 MG,500,ACCORD HEALTHCARE,Aldactone,50MG
7.0,2.4499999999999997,4.796711693331816e-16,2.45,2.45,2.45,2.45,2.45,0.0,47416,30.0,254.0,16729-0175-01,2.45,0.02,Amitriptyline HCl Tab 100 MG,100,ACCORD HEALTHCARE,Elavil,100MG
7.0,4.25,0.0,4.25,4.25,4.25,4.25,4.25,0.0,47836,25.0,210.0,16571-0835-01,4.25,0.04,Azathioprine Tab 50 MG,100,RISING PHARMACEUTICALS,Imuran,50MG
7.0,8.92,0.0,8.92,8.92,8.92,8.92,8.92,0.0,47677,74.43,0.0,16729-0451-17,8.92,0.01,Levothyroxine Sodium Tab 100 MCG,1000,ACCORD HEALTHCARE,Synthroid,100MCG
3.0,3.0400000000000005,5.438959822042073e-16,3.04,3.04,3.04,3.04,3.04,0.0,47781,14.0,218.6,69584-0094-06,3.04,0.05,Buspirone HCl Tab 30 MG,60,OXFORD PHARMACEUTICALS,Buspar,30MG
7.0,3.16,0.0,3.16,3.16,3.16,3.16,3.16,0.0,47799,30.0,0.0,13668-0202-30,3.16,0.11,Darifenacin Hydrobromide Tab ER 24HR 7.5 MG (Base Equiv),30,TORRENT PHARMACEUTICALS,Enablex,7.5MG
7.0,2.4499999999999997,4.796711693331816e-16,2.45,2.45,2.45,2.45,2.45,0.0,47800,37.98,151.09,13668-0132-01,2.45,0.02,Felodipine Tab ER 24HR 2.5 MG,100,TORRENT PHARMACEUTICALS,Plendil,2.5MG
2.0,4.07,0.0,4.07,4.07,4.07,4.07,4.07,0.0,47801,37.24,195.9,13668-0439-01,4.07,0.04,Fenofibrate Micronized Cap 134 MG,100,TORRENT PHARMACEUTICALS,LoFibra,134MG
7.0,1.5500000000000003,2.398355846665908e-16,1.55,1.55,1.55,1.55,1.55,0.0,47803,18.0,0.0,13668-0081-90,1.55,0.02,Montelukast Sodium Tab 10 MG (Base Equiv),90,TORRENT PHARMACEUTICALS,Singulair,10MG
